text,label,source
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,ham,spam_sms
K.k:)apo k.good movie.,ham,spam_sms
Maybe i could get book out tomo then return it immediately ..? Or something.,ham,spam_sms
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,spam,spam_sms
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,ham,spam_sms
Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,spam,spam_sms
"Ta-Daaaaa! I am home babe, are you still up ?",ham,spam_sms
Cool. So how come you havent been wined and dined before?,ham,spam_sms
Just sleeping..and surfing,ham,spam_sms
U calling me right? Call my hand phone...,ham,spam_sms
Ok that's great thanx a lot.,ham,spam_sms
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,ham,spam_sms
Where u been hiding stranger?,ham,spam_sms
Am not interested to do like that.,ham,spam_sms
My sister cleared two round in birla soft yesterday.,ham,spam_sms
Gudnite....tc...practice going on,ham,spam_sms
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,ham,spam_sms
One small prestige problem now.,ham,spam_sms
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,spam,spam_sms
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,ham,spam_sms
"Nah can't help you there, I've never had an iphone",ham,spam_sms
If you're not in my car in an hour and a half I'm going apeshit,ham,spam_sms
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",ham,spam_sms
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,ham,spam_sms
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,ham,spam_sms
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",ham,spam_sms
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,spam,spam_sms
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",ham,spam_sms
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",ham,spam_sms
Ha ha cool cool chikku chikku:-):-DB-),ham,spam_sms
Oh ok no prob..,ham,spam_sms
Check audrey's status right now,ham,spam_sms
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,ham,spam_sms
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",ham,spam_sms
Well i know Z will take care of me. So no worries.,ham,spam_sms
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",spam,spam_sms
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,spam,spam_sms
Wat uniform? In where get?,ham,spam_sms
"Cool, text me when you're ready",ham,spam_sms
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",ham,spam_sms
I will spoil you in bed as well :),ham,spam_sms
I'm going for bath will msg you next  &lt;#&gt;  min..,ham,spam_sms
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,ham,spam_sms
"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",spam,spam_sms
Can you say what happen,ham,spam_sms
You could have seen me..i did't recognise you Face.:),ham,spam_sms
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,ham,spam_sms
Keep my payasam there if rinu brings,ham,spam_sms
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,spam,spam_sms
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",ham,spam_sms
"Yeah sure, give me a couple minutes to track down my wallet",ham,spam_sms
Hey leave it. not a big deal:-) take care.,ham,spam_sms
Hey i will be late ah... Meet you at 945+,ham,spam_sms
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,spam_sms
It took Mr owl 3 licks,ham,spam_sms
Customer place i will call you.,ham,spam_sms
Mm that time you dont like fun,ham,spam_sms
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,spam,spam_sms
Yup having my lunch buffet now.. U eat already?,ham,spam_sms
Huh so late... Fr dinner?,ham,spam_sms
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,ham,spam_sms
Morning only i can ok.,ham,spam_sms
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,ham,spam_sms
Pick you up bout 7.30ish? What time are  and that going?,ham,spam_sms
From here after The performance award is calculated every two month.not for current one month period..,ham,spam_sms
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,spam,spam_sms
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",ham,spam_sms
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",ham,spam_sms
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,ham,spam_sms
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",spam,spam_sms
Dear how is chechi. Did you talk to her,ham,spam_sms
The hair cream has not been shipped.,ham,spam_sms
None of that's happening til you get here though,ham,spam_sms
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",ham,spam_sms
"Haha get used to driving to usf man, I know a lot of stoners",ham,spam_sms
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,ham,spam_sms
Hello! Good week? Fancy a drink or something later?,ham,spam_sms
Headin towards busetop,ham,spam_sms
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,spam,spam_sms
Come by our room at some point so we can iron out the plan for this weekend,ham,spam_sms
Cos i want it to be your thing,ham,spam_sms
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",ham,spam_sms
Bring home some Wendy =D,ham,spam_sms
100 dating service cal;l 09064012103 box334sk38ch,spam,spam_sms
Whatsup there. Dont u want to sleep,ham,spam_sms
Alright i have a new goal now,ham,spam_sms
FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam,spam_sms
"Alright, I'll head out in a few minutes, text me where to meet you",ham,spam_sms
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam,spam_sms
Yes:)from last week itself i'm taking live call.,ham,spam_sms
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,spam,spam_sms
Siva is in hostel aha:-.,ham,spam_sms
URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,spam,spam_sms
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,ham,spam_sms
Ok. She'll be ok. I guess,ham,spam_sms
aathi..where are you dear..,ham,spam_sms
Any pain on urination any thing else?,ham,spam_sms
7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,ham,spam_sms
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,spam,spam_sms
At home watching tv lor.,ham,spam_sms
Does she usually take fifteen fucking minutes to respond to a yes or no question,ham,spam_sms
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam,spam_sms
Booked ticket for pongal?,ham,spam_sms
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,ham,spam_sms
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,ham,spam_sms
"Ask g or iouri, I've told the story like ten times already",ham,spam_sms
How long does applebees fucking take,ham,spam_sms
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",ham,spam_sms
But i have to. I like to have love and arrange.,ham,spam_sms
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham,spam_sms
You were supposed to wake ME up &gt;:(,ham,spam_sms
Oic... I saw him too but i tot he din c me... I found a group liao...,ham,spam_sms
\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,ham,spam_sms
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",ham,spam_sms
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",ham,spam_sms
I wont get concentration dear you know you are my mind and everything :-),ham,spam_sms
LOL ... Have you made plans for new years?,ham,spam_sms
10 min later k...,ham,spam_sms
hanks lotsly!,ham,spam_sms
Thanks for this hope you had a good day today,ham,spam_sms
K:)k:)what are detail you want to transfer?acc no enough?,ham,spam_sms
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,ham,spam_sms
"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam,spam_sms
Si si. I think ill go make those oreo truffles.,ham,spam_sms
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY.",ham,spam_sms
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,ham,spam_sms
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",ham,spam_sms
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,ham,spam_sms
Where did u go? My phone is gonna die you have to stay in here,ham,spam_sms
Great. Never been better. Each day gives even more reasons to thank God,ham,spam_sms
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",spam,spam_sms
"Sorry, I'll call later ok bye",ham,spam_sms
Ok i am on the way to railway,ham,spam_sms
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),ham,spam_sms
They don't put that stuff on the roads to keep it from getting slippery over there?,ham,spam_sms
When are you going to ride your bike?,ham,spam_sms
"Yup, no need. I'll jus wait 4 e rain 2 stop.",ham,spam_sms
There are many company. Tell me the language.,ham,spam_sms
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,spam,spam_sms
